,question_id,triage_zone,model,syntax,prompt_type,correct_answer
2504,68,Red,Mixtral,action,utilitarianism,True
2505,69,Yellow,Mixtral,action,utilitarianism,True
2506,70,Red,Mixtral,action,utilitarianism,True
2507,71,Yellow,Mixtral,action,utilitarianism,True
2508,72,Black,Mixtral,action,utilitarianism,False
2509,73,Red,Mixtral,action,utilitarianism,True
2510,74,Red,Mixtral,action,utilitarianism,True
2511,75,Yellow,Mixtral,action,utilitarianism,True
2512,76,Yellow,Mixtral,action,utilitarianism,False
2513,77,Yellow,Mixtral,action,utilitarianism,True
2514,78,Green,Mixtral,action,utilitarianism,False
2515,79,Black,Mixtral,action,utilitarianism,True
2516,80,Yellow,Mixtral,action,utilitarianism,False
2517,81,Green,Mixtral,action,utilitarianism,True
2518,82,Green,Mixtral,action,utilitarianism,False
2519,83,Red,Mixtral,action,utilitarianism,False
2520,84,Green,Mixtral,action,utilitarianism,True
2521,85,Red,Mixtral,action,utilitarianism,True
2522,86,Yellow,Mixtral,action,utilitarianism,False
2523,0,Green,Mixtral,action,deontology,False
2524,1,Red,Mixtral,action,deontology,False
2525,2,Red,Mixtral,action,deontology,True
2526,3,Green,Mixtral,action,deontology,False
2527,4,Red,Mixtral,action,deontology,True
2528,5,Yellow,Mixtral,action,deontology,False
2529,6,Yellow,Mixtral,action,deontology,False
2530,7,Red,Mixtral,action,deontology,False
2531,8,Red,Mixtral,action,deontology,True
2532,9,Green,Mixtral,action,deontology,True
2533,10,Yellow,Mixtral,action,deontology,False
2534,11,Green,Mixtral,action,deontology,True
2535,12,Yellow,Mixtral,action,deontology,True
2536,13,Green,Mixtral,action,deontology,False
2537,14,Green,Mixtral,action,deontology,False
2538,15,Green,Mixtral,action,deontology,False
2539,16,Red,Mixtral,action,deontology,True
2540,17,Black,Mixtral,action,deontology,True
2541,18,Green,Mixtral,action,deontology,False
2542,19,Yellow,Mixtral,action,deontology,True
2543,20,Red,Mixtral,action,deontology,True
2544,21,Yellow,Mixtral,action,deontology,False
2545,22,Red,Mixtral,action,deontology,True
2546,23,Red,Mixtral,action,deontology,True
2547,24,Red,Mixtral,action,deontology,True
2548,25,Yellow,Mixtral,action,deontology,False
2549,26,Yellow,Mixtral,action,deontology,True
2550,27,Black,Mixtral,action,deontology,True
2551,28,Red,Mixtral,action,deontology,False
2552,29,Red,Mixtral,action,deontology,True
2553,30,Green,Mixtral,action,deontology,True
2554,31,Green,Mixtral,action,deontology,False
2555,32,Red,Mixtral,action,deontology,False
2556,33,Red,Mixtral,action,deontology,False
2557,34,Yellow,Mixtral,action,deontology,True
2558,35,Red,Mixtral,action,deontology,False
2559,36,Red,Mixtral,action,deontology,False
2560,37,Red,Mixtral,action,deontology,True
2561,38,Green,Mixtral,action,deontology,True
2562,39,Yellow,Mixtral,action,deontology,False
2563,40,Green,Mixtral,action,deontology,False
2564,41,Green,Mixtral,action,deontology,True
2565,42,Green,Mixtral,action,deontology,False
2566,43,Green,Mixtral,action,deontology,False
2567,44,Green,Mixtral,action,deontology,True
2568,45,Green,Mixtral,action,deontology,True
2569,46,Red,Mixtral,action,deontology,True
2570,47,Red,Mixtral,action,deontology,True
2571,48,Red,Mixtral,action,deontology,False
2572,49,Red,Mixtral,action,deontology,False
2573,50,Yellow,Mixtral,action,deontology,True
2574,51,Green,Mixtral,action,deontology,True
2575,52,Black,Mixtral,action,deontology,True
2576,53,Red,Mixtral,action,deontology,False
2577,54,Red,Mixtral,action,deontology,True
2578,55,Green,Mixtral,action,deontology,True
2579,56,Green,Mixtral,action,deontology,False
2580,57,Black,Mixtral,action,deontology,False
2581,58,Red,Mixtral,action,deontology,True
2582,59,Yellow,Mixtral,action,deontology,True
2583,60,Black,Mixtral,action,deontology,True
2584,61,Green,Mixtral,action,deontology,False
2585,62,Red,Mixtral,action,deontology,True
2586,63,Yellow,Mixtral,action,deontology,False
2587,64,Yellow,Mixtral,action,deontology,True
2588,65,Red,Mixtral,action,deontology,False
2589,66,Red,Mixtral,action,deontology,True
2590,67,Yellow,Mixtral,action,deontology,True
2591,68,Red,Mixtral,action,deontology,False
2592,69,Yellow,Mixtral,action,deontology,True
2593,70,Red,Mixtral,action,deontology,False
2594,71,Yellow,Mixtral,action,deontology,False
2595,72,Black,Mixtral,action,deontology,True
2596,73,Red,Mixtral,action,deontology,True
2597,74,Red,Mixtral,action,deontology,True
2598,75,Yellow,Mixtral,action,deontology,False
2599,76,Yellow,Mixtral,action,deontology,True
2600,77,Yellow,Mixtral,action,deontology,False
2601,78,Green,Mixtral,action,deontology,False
2602,79,Black,Mixtral,action,deontology,True
2603,80,Yellow,Mixtral,action,deontology,False
2604,81,Green,Mixtral,action,deontology,True
2605,82,Green,Mixtral,action,deontology,True
2606,83,Red,Mixtral,action,deontology,True
2607,84,Green,Mixtral,action,deontology,True
2608,85,Red,Mixtral,action,deontology,True
2609,86,Yellow,Mixtral,action,deontology,True
2610,0,Green,Mixtral,action,,True
2611,1,Red,Mixtral,action,,False
2612,2,Red,Mixtral,action,,True
2613,3,Green,Mixtral,action,,False
2614,4,Red,Mixtral,action,,True
2615,5,Yellow,Mixtral,action,,False
2616,6,Yellow,Mixtral,action,,False
2617,7,Red,Mixtral,action,,True
2618,8,Red,Mixtral,action,,True
2619,9,Green,Mixtral,action,,True
2620,10,Yellow,Mixtral,action,,False
2621,11,Green,Mixtral,action,,True
2622,12,Yellow,Mixtral,action,,False
2623,13,Green,Mixtral,action,,False
2624,14,Green,Mixtral,action,,False
2625,15,Green,Mixtral,action,,False
2626,16,Red,Mixtral,action,,True
2627,17,Black,Mixtral,action,,True
2628,18,Green,Mixtral,action,,False
2629,19,Yellow,Mixtral,action,,True
2630,20,Red,Mixtral,action,,True
2631,21,Yellow,Mixtral,action,,False
2632,22,Red,Mixtral,action,,True
2633,23,Red,Mixtral,action,,True
2634,24,Red,Mixtral,action,,True
2635,25,Yellow,Mixtral,action,,False
2636,26,Yellow,Mixtral,action,,False
2637,27,Black,Mixtral,action,,True
2638,28,Red,Mixtral,action,,False
2639,29,Red,Mixtral,action,,True
2640,30,Green,Mixtral,action,,True
2641,31,Green,Mixtral,action,,False
2642,32,Red,Mixtral,action,,False
2643,33,Red,Mixtral,action,,True
2644,34,Yellow,Mixtral,action,,True
2645,35,Red,Mixtral,action,,True
2646,36,Red,Mixtral,action,,False
2647,37,Red,Mixtral,action,,True
2648,38,Green,Mixtral,action,,True
2649,39,Yellow,Mixtral,action,,False
2650,40,Green,Mixtral,action,,True
2651,41,Green,Mixtral,action,,False
2652,42,Green,Mixtral,action,,False
2653,43,Green,Mixtral,action,,True
2654,44,Green,Mixtral,action,,True
2655,45,Green,Mixtral,action,,True
2656,46,Red,Mixtral,action,,True
2657,47,Red,Mixtral,action,,True
2658,48,Red,Mixtral,action,,False
2659,49,Red,Mixtral,action,,False
2660,50,Yellow,Mixtral,action,,True
2661,51,Green,Mixtral,action,,True
2662,52,Black,Mixtral,action,,True
2663,53,Red,Mixtral,action,,False
2664,54,Red,Mixtral,action,,True
2665,55,Green,Mixtral,action,,True
2666,56,Green,Mixtral,action,,True
2667,57,Black,Mixtral,action,,False
2668,58,Red,Mixtral,action,,True
2669,59,Yellow,Mixtral,action,,True
2670,60,Black,Mixtral,action,,True
2671,61,Green,Mixtral,action,,True
2672,62,Red,Mixtral,action,,True
2673,63,Yellow,Mixtral,action,,False
2674,64,Yellow,Mixtral,action,,False
2675,65,Red,Mixtral,action,,False
2676,66,Red,Mixtral,action,,True
2677,67,Yellow,Mixtral,action,,True
2678,68,Red,Mixtral,action,,True
2679,69,Yellow,Mixtral,action,,False
2680,70,Red,Mixtral,action,,True
2681,71,Yellow,Mixtral,action,,False
2682,72,Black,Mixtral,action,,False
2683,73,Red,Mixtral,action,,True
2684,74,Red,Mixtral,action,,True
2685,75,Yellow,Mixtral,action,,False
2686,76,Yellow,Mixtral,action,,True
2687,77,Yellow,Mixtral,action,,False
2688,78,Green,Mixtral,action,,False
2689,79,Black,Mixtral,action,,True
2690,80,Yellow,Mixtral,action,,False
2691,81,Green,Mixtral,action,,True
2692,82,Green,Mixtral,action,,False
2693,83,Red,Mixtral,action,,True
2694,84,Green,Mixtral,action,,True
2695,85,Red,Mixtral,action,,True
2696,86,Yellow,Mixtral,action,,False
2697,0,Green,Mixtral,action,healthcare,True
2698,1,Red,Mixtral,action,healthcare,False
2699,2,Red,Mixtral,action,healthcare,False
2700,3,Green,Mixtral,action,healthcare,False
2701,4,Red,Mixtral,action,healthcare,False
2702,5,Yellow,Mixtral,action,healthcare,True
2703,6,Yellow,Mixtral,action,healthcare,True
2704,7,Red,Mixtral,action,healthcare,False
2705,8,Red,Mixtral,action,healthcare,False
2706,9,Green,Mixtral,action,healthcare,True
2707,10,Yellow,Mixtral,action,healthcare,True
2708,11,Green,Mixtral,action,healthcare,True
2709,12,Yellow,Mixtral,action,healthcare,True
2710,13,Green,Mixtral,action,healthcare,False
2711,14,Green,Mixtral,action,healthcare,True
2712,15,Green,Mixtral,action,healthcare,True
2713,16,Red,Mixtral,action,healthcare,False
2714,17,Black,Mixtral,action,healthcare,True
2715,18,Green,Mixtral,action,healthcare,False
2716,19,Yellow,Mixtral,action,healthcare,True
2717,20,Red,Mixtral,action,healthcare,False
2718,21,Yellow,Mixtral,action,healthcare,False
2719,22,Red,Mixtral,action,healthcare,False
2720,23,Red,Mixtral,action,healthcare,False
2721,24,Red,Mixtral,action,healthcare,False
2722,25,Yellow,Mixtral,action,healthcare,False
2723,26,Yellow,Mixtral,action,healthcare,False
2724,27,Black,Mixtral,action,healthcare,True
2725,28,Red,Mixtral,action,healthcare,False
2726,29,Red,Mixtral,action,healthcare,False
2727,30,Green,Mixtral,action,healthcare,False
2728,31,Green,Mixtral,action,healthcare,False
2729,32,Red,Mixtral,action,healthcare,False
2730,33,Red,Mixtral,action,healthcare,False
2731,34,Yellow,Mixtral,action,healthcare,True
2732,35,Red,Mixtral,action,healthcare,False
2733,36,Red,Mixtral,action,healthcare,False
2734,37,Red,Mixtral,action,healthcare,True
2735,38,Green,Mixtral,action,healthcare,False
2736,39,Yellow,Mixtral,action,healthcare,False
2737,40,Green,Mixtral,action,healthcare,True
2738,41,Green,Mixtral,action,healthcare,True
2739,42,Green,Mixtral,action,healthcare,True
2740,43,Green,Mixtral,action,healthcare,False
2741,44,Green,Mixtral,action,healthcare,True
2742,45,Green,Mixtral,action,healthcare,True
2743,46,Red,Mixtral,action,healthcare,False
2744,47,Red,Mixtral,action,healthcare,False
2745,48,Red,Mixtral,action,healthcare,False
2746,49,Red,Mixtral,action,healthcare,False
2747,50,Yellow,Mixtral,action,healthcare,False
2748,51,Green,Mixtral,action,healthcare,True
2749,52,Black,Mixtral,action,healthcare,True
2750,53,Red,Mixtral,action,healthcare,False
2751,54,Red,Mixtral,action,healthcare,False
2752,55,Green,Mixtral,action,healthcare,True
2753,56,Green,Mixtral,action,healthcare,False
2754,57,Black,Mixtral,action,healthcare,False
2755,58,Red,Mixtral,action,healthcare,False
2756,59,Yellow,Mixtral,action,healthcare,False
2757,60,Black,Mixtral,action,healthcare,True
2758,61,Green,Mixtral,action,healthcare,True
2759,62,Red,Mixtral,action,healthcare,False
2760,63,Yellow,Mixtral,action,healthcare,False
2761,64,Yellow,Mixtral,action,healthcare,True
2762,65,Red,Mixtral,action,healthcare,False
2763,66,Red,Mixtral,action,healthcare,False
2764,67,Yellow,Mixtral,action,healthcare,True
2765,68,Red,Mixtral,action,healthcare,False
2766,69,Yellow,Mixtral,action,healthcare,False
2767,70,Red,Mixtral,action,healthcare,False
2768,71,Yellow,Mixtral,action,healthcare,True
2769,72,Black,Mixtral,action,healthcare,True
2770,73,Red,Mixtral,action,healthcare,False
2771,74,Red,Mixtral,action,healthcare,False
2772,75,Yellow,Mixtral,action,healthcare,True
2773,76,Yellow,Mixtral,action,healthcare,False
2774,77,Yellow,Mixtral,action,healthcare,True
2775,78,Green,Mixtral,action,healthcare,True
2776,79,Black,Mixtral,action,healthcare,True
2777,80,Yellow,Mixtral,action,healthcare,False
2778,81,Green,Mixtral,action,healthcare,True
2779,82,Green,Mixtral,action,healthcare,False
2780,83,Red,Mixtral,action,healthcare,False
2781,84,Green,Mixtral,action,healthcare,True
2782,85,Red,Mixtral,action,healthcare,True
2783,86,Yellow,Mixtral,action,healthcare,True
2784,0,Green,Mixtral,action,doctor,True
2785,1,Red,Mixtral,action,doctor,False
2786,2,Red,Mixtral,action,doctor,True
2787,3,Green,Mixtral,action,doctor,True
2788,4,Red,Mixtral,action,doctor,False
2789,5,Yellow,Mixtral,action,doctor,True
2790,6,Yellow,Mixtral,action,doctor,True
2791,7,Red,Mixtral,action,doctor,False
2792,8,Red,Mixtral,action,doctor,True
2793,9,Green,Mixtral,action,doctor,True
2794,10,Yellow,Mixtral,action,doctor,False
2795,11,Green,Mixtral,action,doctor,True
2796,12,Yellow,Mixtral,action,doctor,True
2797,13,Green,Mixtral,action,doctor,False
2798,14,Green,Mixtral,action,doctor,True
2799,15,Green,Mixtral,action,doctor,True
2800,16,Red,Mixtral,action,doctor,True
2801,17,Black,Mixtral,action,doctor,True
2802,18,Green,Mixtral,action,doctor,True
2803,19,Yellow,Mixtral,action,doctor,True
2804,20,Red,Mixtral,action,doctor,False
2805,21,Yellow,Mixtral,action,doctor,True
2806,22,Red,Mixtral,action,doctor,False
2807,23,Red,Mixtral,action,doctor,True
2808,24,Red,Mixtral,action,doctor,False
2809,25,Yellow,Mixtral,action,doctor,False
2810,26,Yellow,Mixtral,action,doctor,True
2811,27,Black,Mixtral,action,doctor,True
2812,28,Red,Mixtral,action,doctor,False
2813,29,Red,Mixtral,action,doctor,False
2814,30,Green,Mixtral,action,doctor,True
2815,31,Green,Mixtral,action,doctor,False
2816,32,Red,Mixtral,action,doctor,False
2817,33,Red,Mixtral,action,doctor,False
2818,34,Yellow,Mixtral,action,doctor,False
2819,35,Red,Mixtral,action,doctor,False
2820,36,Red,Mixtral,action,doctor,False
2821,37,Red,Mixtral,action,doctor,True
2822,38,Green,Mixtral,action,doctor,False
2823,39,Yellow,Mixtral,action,doctor,False
2824,40,Green,Mixtral,action,doctor,True
2825,41,Green,Mixtral,action,doctor,True
2826,42,Green,Mixtral,action,doctor,False
2827,43,Green,Mixtral,action,doctor,False
2828,44,Green,Mixtral,action,doctor,True
2829,45,Green,Mixtral,action,doctor,True
2830,46,Red,Mixtral,action,doctor,False
2831,47,Red,Mixtral,action,doctor,False
2832,48,Red,Mixtral,action,doctor,False
2833,49,Red,Mixtral,action,doctor,False
2834,50,Yellow,Mixtral,action,doctor,False
2835,51,Green,Mixtral,action,doctor,True
2836,52,Black,Mixtral,action,doctor,False
2837,53,Red,Mixtral,action,doctor,False
2838,54,Red,Mixtral,action,doctor,False
2839,55,Green,Mixtral,action,doctor,False
2840,56,Green,Mixtral,action,doctor,True
2841,57,Black,Mixtral,action,doctor,False
2842,58,Red,Mixtral,action,doctor,True
2843,59,Yellow,Mixtral,action,doctor,False
2844,60,Black,Mixtral,action,doctor,True
2845,61,Green,Mixtral,action,doctor,True
2846,62,Red,Mixtral,action,doctor,False
2847,63,Yellow,Mixtral,action,doctor,False
2848,64,Yellow,Mixtral,action,doctor,False
2849,65,Red,Mixtral,action,doctor,False
2850,66,Red,Mixtral,action,doctor,False
2851,67,Yellow,Mixtral,action,doctor,True
2852,68,Red,Mixtral,action,doctor,False
2853,69,Yellow,Mixtral,action,doctor,False
2854,70,Red,Mixtral,action,doctor,False
2855,71,Yellow,Mixtral,action,doctor,False
2856,72,Black,Mixtral,action,doctor,True
2857,73,Red,Mixtral,action,doctor,False
2858,74,Red,Mixtral,action,doctor,True
2859,75,Yellow,Mixtral,action,doctor,False
2860,76,Yellow,Mixtral,action,doctor,False
2861,77,Yellow,Mixtral,action,doctor,False
2862,78,Green,Mixtral,action,doctor,False
2863,79,Black,Mixtral,action,doctor,True
2864,80,Yellow,Mixtral,action,doctor,False
2865,81,Green,Mixtral,action,doctor,True
2866,82,Green,Mixtral,action,doctor,True
2867,83,Red,Mixtral,action,doctor,False
2868,84,Green,Mixtral,action,doctor,False
2869,85,Red,Mixtral,action,doctor,False
2870,86,Yellow,Mixtral,action,doctor,True
2871,0,Green,Mixtral,outcome,no_ethics,True
2872,1,Red,Mixtral,outcome,no_ethics,False
2873,2,Red,Mixtral,outcome,no_ethics,True
2874,3,Green,Mixtral,outcome,no_ethics,False
2875,4,Red,Mixtral,outcome,no_ethics,True
2876,5,Yellow,Mixtral,outcome,no_ethics,False
2877,6,Yellow,Mixtral,outcome,no_ethics,True
2878,7,Red,Mixtral,outcome,no_ethics,False
2879,8,Red,Mixtral,outcome,no_ethics,True
2880,9,Green,Mixtral,outcome,no_ethics,True
2881,10,Yellow,Mixtral,outcome,no_ethics,False
2882,11,Green,Mixtral,outcome,no_ethics,True
2883,12,Yellow,Mixtral,outcome,no_ethics,True
2884,13,Green,Mixtral,outcome,no_ethics,False
2885,14,Green,Mixtral,outcome,no_ethics,True
2886,15,Green,Mixtral,outcome,no_ethics,False
2887,16,Red,Mixtral,outcome,no_ethics,True
2888,17,Black,Mixtral,outcome,no_ethics,True
2889,18,Green,Mixtral,outcome,no_ethics,False
2890,19,Yellow,Mixtral,outcome,no_ethics,True
2891,20,Red,Mixtral,outcome,no_ethics,True
2892,21,Yellow,Mixtral,outcome,no_ethics,False
2893,22,Red,Mixtral,outcome,no_ethics,True
2894,23,Red,Mixtral,outcome,no_ethics,True
2895,24,Red,Mixtral,outcome,no_ethics,True
2896,25,Yellow,Mixtral,outcome,no_ethics,False
2897,26,Yellow,Mixtral,outcome,no_ethics,False
2898,27,Black,Mixtral,outcome,no_ethics,True
2899,28,Red,Mixtral,outcome,no_ethics,False
2900,29,Red,Mixtral,outcome,no_ethics,False
2901,30,Green,Mixtral,outcome,no_ethics,True
2902,31,Green,Mixtral,outcome,no_ethics,True
2903,32,Red,Mixtral,outcome,no_ethics,False
2904,33,Red,Mixtral,outcome,no_ethics,False
2905,34,Yellow,Mixtral,outcome,no_ethics,False
2906,35,Red,Mixtral,outcome,no_ethics,False
2907,36,Red,Mixtral,outcome,no_ethics,True
2908,37,Red,Mixtral,outcome,no_ethics,True
2909,38,Green,Mixtral,outcome,no_ethics,True
2910,39,Yellow,Mixtral,outcome,no_ethics,False
2911,40,Green,Mixtral,outcome,no_ethics,True
2912,41,Green,Mixtral,outcome,no_ethics,True
2913,42,Green,Mixtral,outcome,no_ethics,False
2914,43,Green,Mixtral,outcome,no_ethics,True
2915,44,Green,Mixtral,outcome,no_ethics,True
2916,45,Green,Mixtral,outcome,no_ethics,True
2917,46,Red,Mixtral,outcome,no_ethics,False
2918,47,Red,Mixtral,outcome,no_ethics,False
2919,48,Red,Mixtral,outcome,no_ethics,False
2920,49,Red,Mixtral,outcome,no_ethics,True
2921,50,Yellow,Mixtral,outcome,no_ethics,False
2922,51,Green,Mixtral,outcome,no_ethics,True
2923,52,Black,Mixtral,outcome,no_ethics,True
2924,53,Red,Mixtral,outcome,no_ethics,False
2925,54,Red,Mixtral,outcome,no_ethics,True
2926,55,Green,Mixtral,outcome,no_ethics,True
2927,56,Green,Mixtral,outcome,no_ethics,False
2928,57,Black,Mixtral,outcome,no_ethics,False
2929,58,Red,Mixtral,outcome,no_ethics,True
2930,59,Yellow,Mixtral,outcome,no_ethics,True
2931,60,Black,Mixtral,outcome,no_ethics,True
2932,61,Green,Mixtral,outcome,no_ethics,True
2933,62,Red,Mixtral,outcome,no_ethics,True
2934,63,Yellow,Mixtral,outcome,no_ethics,False
2935,64,Yellow,Mixtral,outcome,no_ethics,False
2936,65,Red,Mixtral,outcome,no_ethics,False
2937,66,Red,Mixtral,outcome,no_ethics,True
2938,67,Yellow,Mixtral,outcome,no_ethics,True
2939,68,Red,Mixtral,outcome,no_ethics,False
2940,69,Yellow,Mixtral,outcome,no_ethics,True
2941,70,Red,Mixtral,outcome,no_ethics,True
2942,71,Yellow,Mixtral,outcome,no_ethics,False
2943,72,Black,Mixtral,outcome,no_ethics,True
2944,73,Red,Mixtral,outcome,no_ethics,True
2945,74,Red,Mixtral,outcome,no_ethics,True
2946,75,Yellow,Mixtral,outcome,no_ethics,False
2947,76,Yellow,Mixtral,outcome,no_ethics,True
2948,77,Yellow,Mixtral,outcome,no_ethics,False
2949,78,Green,Mixtral,outcome,no_ethics,False
2950,79,Black,Mixtral,outcome,no_ethics,True
2951,80,Yellow,Mixtral,outcome,no_ethics,False
2952,81,Green,Mixtral,outcome,no_ethics,True
2953,82,Green,Mixtral,outcome,no_ethics,True
2954,83,Red,Mixtral,outcome,no_ethics,True
2955,84,Green,Mixtral,outcome,no_ethics,True
2956,85,Red,Mixtral,outcome,no_ethics,True
2957,86,Yellow,Mixtral,outcome,no_ethics,True
2958,0,Green,Mixtral,outcome,utilitarianism,True
2959,1,Red,Mixtral,outcome,utilitarianism,False
2960,2,Red,Mixtral,outcome,utilitarianism,True
2961,3,Green,Mixtral,outcome,utilitarianism,False
2962,4,Red,Mixtral,outcome,utilitarianism,False
2963,5,Yellow,Mixtral,outcome,utilitarianism,False
2964,6,Yellow,Mixtral,outcome,utilitarianism,True
2965,7,Red,Mixtral,outcome,utilitarianism,False
2966,8,Red,Mixtral,outcome,utilitarianism,True
2967,9,Green,Mixtral,outcome,utilitarianism,True
2968,10,Yellow,Mixtral,outcome,utilitarianism,False
2969,11,Green,Mixtral,outcome,utilitarianism,True
2970,12,Yellow,Mixtral,outcome,utilitarianism,True
2971,13,Green,Mixtral,outcome,utilitarianism,False
2972,14,Green,Mixtral,outcome,utilitarianism,True
2973,15,Green,Mixtral,outcome,utilitarianism,False
